subject,trial,item_set,item,dimension,test_form,shape_set,distractor,choice,accuracy,rt,minimum_resolution,browser_interactions
6ftq7uap3wf4d42zs3zbidwv,4,3,49,2,1,3,pd,0.0,1.0,11.377,1,0.0
6ftq7uap3wf4d42zs3zbidwv,5,3,11,3,1,1,pd,0.0,1.0,11.694,1,0.0
6ftq7uap3wf4d42zs3zbidwv,6,3,37,3,2,2,md,0.0,1.0,27.737,1,0.0
6ftq7uap3wf4d42zs3zbidwv,7,3,62,3,1,1,md,0.0,1.0,9.518,1,0.0
6ftq7uap3wf4d42zs3zbidwv,8,3,77,3,2,3,pd,0.0,1.0,8.273,1,0.0
6ftq7uap3wf4d42zs3zbidwv,9,3,72,4,2,1,md,0.0,1.0,23.674,1,0.0
6ftq7uap3wf4d42zs3zbidwv,10,3,23,4,1,1,pd,0.0,1.0,13.507,1,0.0
6ftq7uap3wf4d42zs3zbidwv,11,3,74,5,2,3,pd,0.0,1.0,22.78,1,0.0
6ftq7uap3wf4d42zs3zbidwv,12,3,80,4,1,1,md,0.0,1.0,14.693,1,0.0
6ftq7uap3wf4d42zs3zbidwv,13,3,76,5,1,3,pd,0.0,1.0,22.033,1,0.0
6ftq7uap3wf4d42zs3zbidwv,14,3,75,6,2,1,pd,0.0,1.0,26.954,1,0.0
6ftq7uap3wf4d42zs3zbidwv,15,3,45,7,2,1,md,0.0,1.0,8.702,1,0.0
6ftq7uap3wf4d42zs3zbidwv,16,3,24,7,1,2,md,0.0,1.0,16.62,1,0.0
6i00hfulkaoou7jo7hmvgkjw,1,3,6,2,3,3,pd,1.0,0.0,8.656,1,0.0
6i00hfulkaoou7jo7hmvgkjw,2,3,47,2,3,2,md,0.0,1.0,14.38,1,0.0
6i00hfulkaoou7jo7hmvgkjw,3,3,61,2,3,1,md,0.0,1.0,14.586,1,0.0
6i00hfulkaoou7jo7hmvgkjw,4,3,70,2,3,1,pd,0.0,1.0,4.972,1,0.0
6i00hfulkaoou7jo7hmvgkjw,5,3,27,3,3,3,md,0.0,1.0,14.836,1,0.0
6i00hfulkaoou7jo7hmvgkjw,6,3,13,3,3,1,pd,0.0,1.0,16.403,1,0.0
6i00hfulkaoou7jo7hmvgkjw,7,3,17,4,3,2,pd,0.0,1.0,15.403,1,0.0
6i00hfulkaoou7jo7hmvgkjw,8,3,69,3,3,3,md,0.0,1.0,13.297,1,0.0
6i00hfulkaoou7jo7hmvgkjw,9,3,23,4,3,2,pd,0.0,1.0,13.665,1,0.0
6i00hfulkaoou7jo7hmvgkjw,10,3,72,4,3,3,md,0.0,1.0,19.964,1,0.0
6i00hfulkaoou7jo7hmvgkjw,11,3,59,5,3,2,pd,2.0,0.0,28.951,1,0.0
6i00hfulkaoou7jo7hmvgkjw,12,3,14,5,3,2,md,0.0,1.0,16.507,1,0.0
6i00hfulkaoou7jo7hmvgkjw,13,3,75,6,3,3,pd,0.0,1.0,25.09,1,0.0
6i00hfulkaoou7jo7hmvgkjw,14,3,36,6,3,3,md,,,,1,0.0
6i00hfulkaoou7jo7hmvgkjw,15,3,78,7,3,3,pd,0.0,1.0,11.946,1,0.0
6i00hfulkaoou7jo7hmvgkjw,16,3,29,7,3,2,pd,0.0,1.0,19.763,1,0.0
6jcw5spub6h5s7grinrjk77q,1,3,25,2,1,3,pd,0.0,1.0,9.279,1,0.0
6jcw5spub6h5s7grinrjk77q,2,3,6,2,2,1,md,0.0,1.0,22.865,1,0.0
6jcw5spub6h5s7grinrjk77q,3,3,50,2,2,3,md,0.0,1.0,18.129,1,0.0
6jcw5spub6h5s7grinrjk77q,4,3,10,3,1,3,pd,,,,1,0.0
6jcw5spub6h5s7grinrjk77q,5,3,11,3,2,3,pd,0.0,1.0,16.304,1,0.0
6jcw5spub6h5s7grinrjk77q,6,3,27,3,1,2,md,2.0,0.0,29.387,1,0.0
6jcw5spub6h5s7grinrjk77q,7,3,58,3,2,2,pd,2.0,0.0,8.226,1,0.0
6jcw5spub6h5s7grinrjk77q,8,3,12,4,1,2,md,2.0,0.0,21.447,1,0.0
6jcw5spub6h5s7grinrjk77q,9,3,60,4,1,2,pd,0.0,1.0,18.141,1,0.0
6jcw5spub6h5s7grinrjk77q,10,3,53,4,2,3,pd,2.0,0.0,20.632,1,0.0
6jcw5spub6h5s7grinrjk77q,11,3,59,5,1,1,md,3.0,0.0,16.726,1,0.0
6jcw5spub6h5s7grinrjk77q,12,3,80,4,2,3,md,1.0,0.0,25.027,1,0.0
6jcw5spub6h5s7grinrjk77q,13,3,54,6,1,2,pd,2.0,0.0,18.409,1,0.0
6jcw5spub6h5s7grinrjk77q,14,3,76,5,2,2,md,3.0,0.0,28.768,1,0.0
6jcw5spub6h5s7grinrjk77q,15,3,45,7,1,2,pd,0.0,1.0,9.262,1,0.0
6jcw5spub6h5s7grinrjk77q,16,3,30,7,2,1,pd,2.0,0.0,10.627,1,0.0
6kvp4etvmiov6awxp89ss26m,1,3,25,2,1,3,md,0.0,1.0,5.996,1,0.0
6kvp4etvmiov6awxp89ss26m,2,3,6,2,3,3,md,0.0,1.0,23.248,1,0.0
6kvp4etvmiov6awxp89ss26m,3,3,51,2,2,1,md,1.0,0.0,8.84,1,0.0
6kvp4etvmiov6awxp89ss26m,4,3,70,2,1,3,pd,1.0,0.0,4.856,1,0.0
6kvp4etvmiov6awxp89ss26m,5,3,18,3,3,3,md,3.0,0.0,4.506,1,0.0
6kvp4etvmiov6awxp89ss26m,6,3,34,3,1,3,pd,2.0,0.0,3.134,1,0.0
6kvp4etvmiov6awxp89ss26m,7,3,77,3,2,3,pd,1.0,0.0,5.976,1,0.0
6kvp4etvmiov6awxp89ss26m,8,3,56,3,3,2,md,2.0,0.0,8.603,1,0.0
6kvp4etvmiov6awxp89ss26m,9,3,79,4,3,1,md,3.0,0.0,9.162,1,0.0
6kvp4etvmiov6awxp89ss26m,10,3,23,4,1,1,md,1.0,0.0,8.596,1,0.0
6kvp4etvmiov6awxp89ss26m,11,3,59,5,3,2,pd,3.0,0.0,1.994,1,0.0
6kvp4etvmiov6awxp89ss26m,12,3,14,5,3,2,pd,1.0,0.0,3.548,1,0.0
6kvp4etvmiov6awxp89ss26m,13,3,36,6,1,2,pd,1.0,0.0,2.147,1,0.0
6kvp4etvmiov6awxp89ss26m,14,3,54,6,1,2,md,1.0,0.0,4.144,1,0.0
6kvp4etvmiov6awxp89ss26m,15,3,78,7,2,1,md,1.0,0.0,6.611,1,0.0
6kvp4etvmiov6awxp89ss26m,16,3,21,7,2,1,md,2.0,0.0,1.513,1,0.0
6l8cmhk723d1bpfpw94iyf3s,1,3,19,2,3,1,pd,0.0,1.0,5.873,1,0.0
6l8cmhk723d1bpfpw94iyf3s,2,3,47,2,3,2,pd,0.0,1.0,14.165,1,0.0
6l8cmhk723d1bpfpw94iyf3s,3,3,71,2,3,2,pd,0.0,1.0,15.684,1,0.0
6l8cmhk723d1bpfpw94iyf3s,4,3,51,2,3,3,md,0.0,1.0,17.696,1,0.0
6l8cmhk723d1bpfpw94iyf3s,5,3,11,3,3,2,pd,0.0,1.0,14.454,1,0.0
6l8cmhk723d1bpfpw94iyf3s,6,3,27,3,3,3,md,0.0,1.0,24.85,1,0.0
6l8cmhk723d1bpfpw94iyf3s,7,3,77,3,3,2,pd,0.0,1.0,10.768,1,0.0
6l8cmhk723d1bpfpw94iyf3s,8,3,62,3,3,2,md,0.0,1.0,11.539,1,0.0
6l8cmhk723d1bpfpw94iyf3s,9,3,42,4,3,3,pd,0.0,1.0,9.46,1,0.0
6l8cmhk723d1bpfpw94iyf3s,10,3,79,4,3,1,md,0.0,1.0,29.855,1,0.0
6l8cmhk723d1bpfpw94iyf3s,11,3,67,5,3,1,md,0.0,1.0,20.847,1,0.0
6l8cmhk723d1bpfpw94iyf3s,12,3,26,5,3,2,md,0.0,1.0,25.729,1,0.0
6l8cmhk723d1bpfpw94iyf3s,13,3,55,6,3,1,md,0.0,1.0,13.099,1,0.0
6l8cmhk723d1bpfpw94iyf3s,14,3,46,6,3,1,pd,0.0,1.0,15.407,1,0.0
6l8cmhk723d1bpfpw94iyf3s,15,3,78,7,3,3,pd,0.0,1.0,8.117,1,0.0
6l8cmhk723d1bpfpw94iyf3s,16,3,29,7,3,2,pd,0.0,1.0,11.821,1,0.0
6lkxmh00ksn0hywne74cusiz,1,3,22,2,1,3,md,2.0,0.0,7.933,1,2.0
6lkxmh00ksn0hywne74cusiz,2,3,25,2,1,3,md,0.0,1.0,15.987,1,1.0
6lkxmh00ksn0hywne74cusiz,3,3,70,2,1,3,pd,0.0,1.0,16.581,1,1.0
6lkxmh00ksn0hywne74cusiz,4,3,51,2,3,3,md,1.0,0.0,29.353,1,1.0
6lkxmh00ksn0hywne74cusiz,5,3,31,3,2,2,pd,1.0,0.0,17.558,1,1.0
6lkxmh00ksn0hywne74cusiz,6,3,15,3,3,3,pd,2.0,0.0,15.894,1,1.0
6lkxmh00ksn0hywne74cusiz,7,3,56,3,3,2,md,0.0,1.0,7.36,1,1.0
6lkxmh00ksn0hywne74cusiz,8,3,12,4,1,2,md,1.0,0.0,15.559,1,1.0
6lkxmh00ksn0hywne74cusiz,9,3,53,4,3,2,md,3.0,0.0,14.456,1,1.0
6lkxmh00ksn0hywne74cusiz,10,3,60,4,2,1,pd,3.0,0.0,25.94,1,1.0
6lkxmh00ksn0hywne74cusiz,11,3,26,5,2,3,md,3.0,0.0,10.715,1,1.0
6lkxmh00ksn0hywne74cusiz,12,3,74,5,2,3,pd,3.0,0.0,14.559,1,1.0
6lkxmh00ksn0hywne74cusiz,13,3,64,6,1,3,pd,0.0,1.0,12.245,1,1.0
6lkxmh00ksn0hywne74cusiz,14,3,46,6,2,2,pd,2.0,0.0,9.347,1,1.0
6lkxmh00ksn0hywne74cusiz,15,3,66,8,2,1,pd,3.0,0.0,20.152,1,1.0
6lkxmh00ksn0hywne74cusiz,16,3,21,7,1,2,md,1.0,0.0,13.055,1,1.0
6ml3i9hxab3g5ldho73rp53t,1,3,28,2,1,3,pd,0.0,1.0,8.357,1,0.0
6ml3i9hxab3g5ldho73rp53t,2,3,22,2,2,2,md,0.0,1.0,6.723,1,0.0
6ml3i9hxab3g5ldho73rp53t,3,3,51,2,2,1,md,0.0,1.0,9.874,1,0.0
6ml3i9hxab3g5ldho73rp53t,4,3,10,3,1,3,pd,0.0,1.0,11.465,1,0.0
6ml3i9hxab3g5ldho73rp53t,5,3,11,3,2,3,md,1.0,0.0,12.956,1,0.0
6ml3i9hxab3g5ldho73rp53t,6,3,27,3,1,2,pd,0.0,1.0,13.416,1,0.0
6ml3i9hxab3g5ldho73rp53t,7,3,69,3,2,1,md,0.0,1.0,10.05,1,0.0
6ml3i9hxab3g5ldho73rp53t,8,3,16,4,1,3,pd,0.0,1.0,5.795,1,0.0
6ml3i9hxab3g5ldho73rp53t,9,3,79,4,1,3,pd,0.0,1.0,18.554,1,0.0
6ml3i9hxab3g5ldho73rp53t,10,3,40,4,2,2,md,0.0,1.0,12.102,1,0.0
6ml3i9hxab3g5ldho73rp53t,11,3,74,5,1,1,pd,3.0,0.0,15.637,1,0.0
6ml3i9hxab3g5ldho73rp53t,12,3,26,5,2,3,md,0.0,1.0,16.55,1,0.0
6ml3i9hxab3g5ldho73rp53t,13,3,64,6,1,3,pd,1.0,0.0,15.62,1,0.0
6ml3i9hxab3g5ldho73rp53t,14,3,46,6,2,2,md,1.0,0.0,10.517,1,0.0
6ml3i9hxab3g5ldho73rp53t,15,3,29,7,2,3,md,1.0,0.0,13.402,1,0.0
6ml3i9hxab3g5ldho73rp53t,16,3,35,8,1,1,pd,0.0,1.0,9.53,1,0.0
6mv0hesmzcmngiktnpjm1540,1,3,6,2,3,3,md,0.0,1.0,5.114,1,0.0
6mv0hesmzcmngiktnpjm1540,2,3,25,2,3,1,md,0.0,1.0,9.322,1,0.0
6mv0hesmzcmngiktnpjm1540,3,3,51,2,3,3,md,1.0,0.0,16.103,1,0.0
6mv0hesmzcmngiktnpjm1540,4,3,71,2,3,2,md,0.0,1.0,6.308,1,0.0
6mv0hesmzcmngiktnpjm1540,5,3,37,3,3,1,pd,3.0,0.0,4.889,1,0.0
6mv0hesmzcmngiktnpjm1540,6,3,15,3,3,3,md,0.0,1.0,1.394,1,0.0
6mv0hesmzcmngiktnpjm1540,7,3,62,3,3,2,pd,0.0,1.0,13.219,1,0.0
6mv0hesmzcmngiktnpjm1540,8,3,77,3,3,2,md,0.0,1.0,8.679,1,0.0
6mv0hesmzcmngiktnpjm1540,9,3,79,4,3,1,pd,3.0,0.0,1.549,1,0.0
6mv0hesmzcmngiktnpjm1540,10,3,53,4,3,2,pd,3.0,0.0,1.748,1,0.0
6mv0hesmzcmngiktnpjm1540,11,3,80,4,3,2,pd,1.0,0.0,2.97,1,0.0
6mv0hesmzcmngiktnpjm1540,12,3,74,5,3,2,pd,3.0,0.0,14.972,1,0.0
6mv0hesmzcmngiktnpjm1540,13,3,76,5,3,1,pd,2.0,0.0,1.06,1,0.0
6mv0hesmzcmngiktnpjm1540,14,3,54,6,3,3,md,0.0,1.0,0.78,1,0.0
6mv0hesmzcmngiktnpjm1540,15,3,30,7,3,3,pd,0.0,1.0,0.64,1,0.0
6mv0hesmzcmngiktnpjm1540,16,3,66,8,3,3,md,3.0,0.0,0.822,1,0.0
6myeryriugidl4p43j63fcyc,1,3,19,2,1,3,pd,0.0,1.0,6.542,1,0.0
6myeryriugidl4p43j63fcyc,2,3,25,2,2,2,md,0.0,1.0,6.738,1,0.0
6myeryriugidl4p43j63fcyc,3,3,71,2,2,3,md,0.0,1.0,9.729,1,0.0
6myeryriugidl4p43j63fcyc,4,3,50,2,1,1,pd,0.0,1.0,7.658,1,0.0
6myeryriugidl4p43j63fcyc,5,3,11,3,1,1,md,1.0,0.0,11.325,1,0.0
6myeryriugidl4p43j63fcyc,6,3,34,3,2,2,md,0.0,1.0,18.993,1,0.0
6myeryriugidl4p43j63fcyc,7,3,58,3,1,3,md,0.0,1.0,16.823,1,0.0
6myeryriugidl4p43j63fcyc,8,3,17,4,2,3,md,0.0,1.0,25.758,1,0.0
6myeryriugidl4p43j63fcyc,9,3,42,4,1,2,pd,0.0,1.0,21.525,1,0.0
6myeryriugidl4p43j63fcyc,10,3,73,4,2,2,pd,0.0,1.0,18.586,1,0.0
6myeryriugidl4p43j63fcyc,11,3,74,5,2,3,pd,0.0,1.0,18.026,1,0.0
6myeryriugidl4p43j63fcyc,12,3,14,5,1,1,md,0.0,1.0,18.688,1,0.0
6myeryriugidl4p43j63fcyc,13,3,75,6,2,1,pd,3.0,0.0,16.403,1,0.0
6myeryriugidl4p43j63fcyc,14,3,44,6,1,1,md,0.0,1.0,23.311,1,2.0
6myeryriugidl4p43j63fcyc,15,3,78,7,2,1,pd,0.0,1.0,15.654,1,0.0
6myeryriugidl4p43j63fcyc,16,3,24,7,1,2,md,0.0,1.0,25.049,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,1,3,22,2,3,1,md,0.0,1.0,13.804,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,2,3,39,2,3,3,pd,0.0,1.0,13.016,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,3,3,65,2,3,2,md,0.0,1.0,9.043,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,4,3,50,2,3,2,md,0.0,1.0,9.439,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,5,3,15,3,3,3,pd,0.0,1.0,12.986,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,6,3,27,3,3,3,md,0.0,1.0,17.736,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,7,3,17,4,3,2,pd,0.0,1.0,13.066,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,8,3,69,3,3,3,md,0.0,1.0,14.649,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,9,3,23,4,3,2,pd,0.0,1.0,9.926,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,10,3,72,4,3,3,md,0.0,1.0,18.631,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,11,3,67,5,3,1,md,0.0,1.0,18.513,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,12,3,14,5,3,2,md,2.0,0.0,19.287,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,13,3,55,6,3,1,md,0.0,1.0,23.032,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,14,3,44,6,3,2,pd,0.0,1.0,23.14,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,15,3,66,8,3,3,pd,0.0,1.0,13.462,1,0.0
6n61a7b3zsb25n4m7zmbpp2n,16,3,29,7,3,2,pd,0.0,1.0,16.422,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,1,3,28,2,3,1,md,0.0,1.0,6.579,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,2,3,22,2,3,1,pd,0.0,1.0,10.645,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,3,3,10,3,3,1,pd,0.0,1.0,11.014,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,4,3,50,2,3,2,md,0.0,1.0,10.09,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,5,3,34,3,3,1,md,0.0,1.0,27.858,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,6,3,13,3,3,1,pd,0.0,1.0,12.117,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,7,3,16,4,3,1,pd,2.0,0.0,3.742,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,8,3,62,3,3,2,pd,0.0,1.0,5.245,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,9,3,79,4,3,1,pd,0.0,1.0,11.657,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,10,3,42,4,3,3,md,1.0,0.0,29.462,1,2.0
6ndgj3ldzdqw9s67xx9bxivw,11,3,14,5,3,2,pd,0.0,1.0,6.77,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,12,3,59,5,3,2,md,1.0,0.0,3.559,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,13,3,76,5,3,1,md,1.0,0.0,2.837,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,14,3,55,6,3,1,md,3.0,0.0,3.078,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,15,3,21,7,3,3,pd,1.0,0.0,2.166,1,0.0
6ndgj3ldzdqw9s67xx9bxivw,16,3,66,8,3,3,pd,3.0,0.0,1.627,1,0.0
6nprfiv7nfr7axt7mv51m4p4,1,3,19,2,1,3,md,0.0,1.0,10.146,1,0.0
6nprfiv7nfr7axt7mv51m4p4,2,3,39,2,2,1,pd,0.0,1.0,10.666,1,0.0
6nprfiv7nfr7axt7mv51m4p4,3,3,65,2,2,3,pd,2.0,0.0,20.066,1,0.0
6nprfiv7nfr7axt7mv51m4p4,4,3,61,2,1,3,md,2.0,0.0,26.476,1,0.0
6nprfiv7nfr7axt7mv51m4p4,5,3,37,3,2,2,pd,0.0,1.0,17.524,1,0.0
6nprfiv7nfr7axt7mv51m4p4,6,3,15,3,1,2,md,0.0,1.0,23.298,1,0.0
6nprfiv7nfr7axt7mv51m4p4,7,3,77,3,2,3,pd,0.0,1.0,12.702,1,0.0
6nprfiv7nfr7axt7mv51m4p4,8,3,58,3,1,3,md,0.0,1.0,13.005,1,0.0
6nprfiv7nfr7axt7mv51m4p4,9,3,73,4,2,2,pd,,,,1,0.0
6nprfiv7nfr7axt7mv51m4p4,10,3,23,4,1,1,md,0.0,1.0,12.98,1,0.0
6nprfiv7nfr7axt7mv51m4p4,11,3,67,5,2,2,pd,0.0,1.0,12.647,1,0.0
6nprfiv7nfr7axt7mv51m4p4,12,3,26,5,1,1,md,2.0,0.0,22.728,1,0.0
6nprfiv7nfr7axt7mv51m4p4,13,3,54,6,2,1,pd,0.0,1.0,15.328,1,0.0
6nprfiv7nfr7axt7mv51m4p4,14,3,46,6,1,3,md,0.0,1.0,23.749,1,0.0
6nprfiv7nfr7axt7mv51m4p4,15,3,35,8,2,3,pd,3.0,0.0,12.486,1,0.0
6nprfiv7nfr7axt7mv51m4p4,16,3,24,7,1,2,md,2.0,0.0,1.951,1,0.0
6pjd4cfii0108qa43ff3a8st,1,3,25,2,3,1,pd,2.0,0.0,15.159,1,0.0
6pjd4cfii0108qa43ff3a8st,2,3,19,2,3,1,md,2.0,0.0,7.028,1,0.0
6pjd4cfii0108qa43ff3a8st,3,3,50,2,3,2,pd,2.0,0.0,8.388,1,0.0
6pjd4cfii0108qa43ff3a8st,4,3,10,3,3,1,md,1.0,0.0,12.926,1,0.0
6pjd4cfii0108qa43ff3a8st,5,3,15,3,3,3,pd,1.0,0.0,26.718,1,0.0
6pjd4cfii0108qa43ff3a8st,6,3,27,3,3,3,md,1.0,0.0,7.999,1,0.0
6pjd4cfii0108qa43ff3a8st,7,3,77,3,3,2,md,0.0,1.0,13.999,1,0.0
6pjd4cfii0108qa43ff3a8st,8,3,69,3,3,3,md,0.0,1.0,12.269,1,0.0
6pjd4cfii0108qa43ff3a8st,9,3,73,4,3,1,pd,1.0,0.0,20.099,1,0.0
6pjd4cfii0108qa43ff3a8st,10,3,42,4,3,3,pd,0.0,1.0,4.957,1,0.0
6pjd4cfii0108qa43ff3a8st,11,3,14,5,3,2,md,2.0,0.0,21.27,1,0.0
6pjd4cfii0108qa43ff3a8st,12,3,63,5,3,3,pd,,,,1,0.0
6pjd4cfii0108qa43ff3a8st,13,3,54,6,3,3,pd,1.0,0.0,8.121,1,0.0
6pjd4cfii0108qa43ff3a8st,14,3,46,6,3,1,md,2.0,0.0,4.712,1,0.0
6pjd4cfii0108qa43ff3a8st,15,3,21,7,3,3,pd,0.0,1.0,4.242,1,0.0
6pjd4cfii0108qa43ff3a8st,16,3,35,8,3,2,md,0.0,1.0,3.977,1,0.0
6pu02mdi58xe1h5bt0sln0th,1,3,20,2,2,3,md,0.0,1.0,19.885,1,0.0
6pu02mdi58xe1h5bt0sln0th,2,3,47,2,1,1,pd,0.0,1.0,13.911,1,0.0
6pu02mdi58xe1h5bt0sln0th,3,3,49,2,2,2,md,0.0,1.0,9.712,1,0.0
6pu02mdi58xe1h5bt0sln0th,4,3,70,2,1,3,pd,0.0,1.0,14.471,1,0.0
6pu02mdi58xe1h5bt0sln0th,5,3,11,3,2,3,md,2.0,0.0,21.494,1,0.0
6pu02mdi58xe1h5bt0sln0th,6,3,31,3,1,3,pd,0.0,1.0,22.253,1,0.0
6pu02mdi58xe1h5bt0sln0th,7,3,77,3,1,1,pd,0.0,1.0,16.429,1,0.0
6pu02mdi58xe1h5bt0sln0th,8,3,62,3,2,3,md,0.0,1.0,10.351,1,0.0
6pu02mdi58xe1h5bt0sln0th,9,3,40,4,2,2,md,0.0,1.0,21.985,1,0.0
6pu02mdi58xe1h5bt0sln0th,10,3,79,4,1,3,pd,0.0,1.0,14.679,1,0.0
6pu02mdi58xe1h5bt0sln0th,11,3,14,5,2,3,md,0.0,1.0,20.853,1,0.0
6pu02mdi58xe1h5bt0sln0th,12,3,63,5,1,2,pd,0.0,1.0,18.821,1,0.0
6pu02mdi58xe1h5bt0sln0th,13,3,36,6,2,1,md,2.0,0.0,19.888,1,0.0
6pu02mdi58xe1h5bt0sln0th,14,3,75,6,1,2,pd,0.0,1.0,15.919,1,0.0
6pu02mdi58xe1h5bt0sln0th,15,3,24,7,2,1,md,1.0,0.0,22.87,1,0.0
6pu02mdi58xe1h5bt0sln0th,16,3,45,7,1,2,pd,0.0,1.0,9.203,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,1,3,22,2,1,3,md,0.0,1.0,8.042,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,2,3,39,2,2,1,pd,1.0,0.0,16.137,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,3,3,51,2,1,2,pd,0.0,1.0,15.97,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,4,3,71,2,2,3,pd,0.0,1.0,15.303,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,5,3,18,3,1,2,md,2.0,0.0,16.886,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,6,3,27,3,2,1,pd,0.0,1.0,10.244,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,7,3,69,3,1,2,md,0.0,1.0,21.267,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,8,3,16,4,2,2,pd,0.0,1.0,19.224,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,9,3,53,4,1,1,pd,,,,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,10,3,60,4,2,1,pd,1.0,0.0,16.0,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,11,3,26,5,1,1,pd,0.0,1.0,16.837,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,12,3,67,5,2,2,md,0.0,1.0,9.964,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,13,3,76,5,1,3,pd,0.0,1.0,18.249,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,14,3,64,6,2,2,md,0.0,1.0,23.667,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,15,3,78,7,2,1,pd,1.0,0.0,18.52,1,0.0
6q1t8f79wwgrq6dk0tp92ocb,16,3,24,7,1,2,md,3.0,0.0,23.862,1,0.0
6q96rlrtgqu6ckutin3raus9,1,3,25,2,1,3,md,1.0,0.0,22.962,1,0.0
6q96rlrtgqu6ckutin3raus9,2,3,20,2,2,3,pd,0.0,1.0,21.825,1,0.0
6q96rlrtgqu6ckutin3raus9,3,3,50,2,2,3,pd,2.0,0.0,29.134,1,0.0
6q96rlrtgqu6ckutin3raus9,4,3,70,2,1,3,md,0.0,1.0,14.985,1,0.0
6q96rlrtgqu6ckutin3raus9,5,3,31,3,1,3,md,1.0,0.0,29.241,1,0.0
6q96rlrtgqu6ckutin3raus9,6,3,13,3,2,2,md,0.0,1.0,25.136,1,0.0
6q96rlrtgqu6ckutin3raus9,7,3,16,4,1,3,pd,0.0,1.0,23.859,1,0.0
6q96rlrtgqu6ckutin3raus9,8,3,62,3,2,3,md,0.0,1.0,23.576,1,0.0
6q96rlrtgqu6ckutin3raus9,9,3,73,4,1,3,pd,1.0,0.0,27.451,1,0.0
6q96rlrtgqu6ckutin3raus9,10,3,42,4,2,1,pd,,,,1,0.0
6q96rlrtgqu6ckutin3raus9,11,3,63,5,1,2,pd,3.0,0.0,27.72,1,0.0
6q96rlrtgqu6ckutin3raus9,12,3,52,5,2,2,pd,0.0,1.0,9.58,1,0.0
6q96rlrtgqu6ckutin3raus9,13,3,64,6,1,3,pd,3.0,0.0,28.809,1,0.0
6q96rlrtgqu6ckutin3raus9,14,3,36,6,2,1,pd,3.0,0.0,14.346,1,0.0
6q96rlrtgqu6ckutin3raus9,15,3,45,7,1,2,md,3.0,0.0,20.324,1,0.0
6q96rlrtgqu6ckutin3raus9,16,3,30,7,2,1,md,0.0,1.0,25.68,1,0.0
6sbwq56mtmaz58cg06xg881n,1,3,6,2,2,1,pd,0.0,1.0,7.95,1,0.0
6sbwq56mtmaz58cg06xg881n,2,3,28,2,2,2,md,0.0,1.0,8.361,1,0.0
6sbwq56mtmaz58cg06xg881n,3,3,70,2,2,2,pd,0.0,1.0,5.302,1,0.0
6sbwq56mtmaz58cg06xg881n,4,3,49,2,2,2,md,0.0,1.0,9.545,1,0.0
6sbwq56mtmaz58cg06xg881n,5,3,27,3,3,3,md,2.0,0.0,11.622,1,0.0
6sbwq56mtmaz58cg06xg881n,6,3,11,3,1,1,md,0.0,1.0,24.864,1,0.0
6sbwq56mtmaz58cg06xg881n,7,3,58,3,1,3,pd,2.0,0.0,24.867,1,0.0
6sbwq56mtmaz58cg06xg881n,8,3,16,4,1,3,md,1.0,0.0,13.957,1,0.0
