subject,age,gender,block,trial,testform,item,dimension,distractor,puzzle,accuracy,rt
688364,33,Male,2,14,3,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,0,23.797
688364,33,Male,2,15,3,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,1,14.423
688364,33,Male,2,16,3,25,2,paired,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,1,25.209
688364,33,Male,2,17,3,33,1,minimal,33_single__000010221212_shape_set_4_T.jpeg,1,12.502
688364,33,Male,2,18,3,6,2,paired,6_single__121210101222_shape_set_4_T.jpeg,0,14.19
688364,33,Male,2,19,3,3,1,minimal,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,1,3.561
688364,33,Male,2,20,3,9,1,paired,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,1,5.288
688364,33,Male,2,21,3,29,7,paired,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,0,15.169
688364,33,Male,2,22,3,19,2,paired,19_single__101112201212_shape_set_17_T.jpeg,1,12.768
688364,33,Male,2,23,3,23,4,paired,23_grid_single__1110120212111121_shape_set_20_T.jpeg,0,18.197
688364,33,Male,2,24,3,21,7,minimal,21_triple__100111201112121010221202_shape_set_4_T.jpeg,0,9.55
688364,33,Male,2,25,3,10,3,paired,10_triple__000012221120010002000000_shape_set_17_T.jpeg,0,9.154
688364,33,Male,2,26,3,15,3,minimal,15_double__0000110211121011_shape_set_4_T.jpeg,1,14.899
688364,33,Male,2,27,3,22,2,paired,22_single__112212211220_shape_set_17_T.jpeg,1,16.67
688364,33,Male,2,28,3,5,1,paired,5_grid_single__0000000010200000_shape_set_20_T.jpeg,1,3.184
688364,33,Male,2,29,3,2,1,paired,2_double__0000020001001020_shape_set_20_T.jpeg,1,5.178
688364,33,Male,2,30,3,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,1,8.997
688364,33,Male,2,31,3,4,1,minimal,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,1,4.593
688364,33,Male,2,32,3,20,2,minimal,20_double__1221010010220000_shape_set_20_T.jpeg,0,9.02
688364,33,Male,2,33,3,32,1,minimal,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,0,15.195
688364,33,Male,2,34,3,36,6,minimal,36_triple__111212011010112010220100_shape_set_4_T.jpeg,0,11.167
688364,33,Male,2,35,3,1,2,minimal,1_single__101010001010_shape_set_17_T.jpeg,1,3.244
688364,33,Male,2,36,3,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,0,5.564
688364,33,Male,2,37,3,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,1,16.933
688421,22,Female,1,1,1,19,2,minimal,19_single__101112201212_shape_set_4_T.jpeg,0,3.067
688421,22,Female,1,2,1,20,2,paired,20_double__1221010010220000_shape_set_17_T.jpeg,1,5.846
688421,22,Female,1,3,1,35,8,minimal,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,1,12.287
688421,22,Female,1,4,1,21,7,minimal,21_triple__100111201112121010221202_shape_set_20_T.jpeg,1,13.08
688421,22,Female,1,5,1,12,4,paired,12_double__1212102211111221_shape_set_20_T.jpeg,1,8.169
688421,22,Female,1,6,1,36,6,paired,36_triple__111212011010112010220100_shape_set_20_T.jpeg,0,26.879
688421,22,Female,1,7,1,11,3,minimal,11_grid_single__1220111101001121_shape_set_17_T.jpeg,1,6.111
688421,22,Female,1,8,1,10,3,paired,10_triple__000012221120010002000000_shape_set_4_T.jpeg,1,10.579
688421,22,Female,1,9,1,34,3,paired,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,1,12.595
688421,22,Female,1,10,1,22,2,minimal,22_single__112212211220_shape_set_4_T.jpeg,1,6.945
688421,22,Female,1,11,1,13,3,paired,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,1,6.551
688421,22,Female,1,12,1,9,1,paired,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,1,5.64
688421,22,Female,1,13,1,17,4,minimal,17_double__1222110111201012_shape_set_17_T.jpeg,1,8.322000000000001
688421,22,Female,1,14,1,45,7,paired,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_20_T.jpeg,1,8.55
688421,22,Female,1,15,1,33,1,paired,33_single__000010221212_shape_set_20_T.jpeg,0,6.556
688421,22,Female,1,16,1,44,6,minimal,44_triple__120211201211000011101212_shape_set_17_T.jpeg,0,8.16
688421,22,Female,1,17,1,16,4,paired,16_grid_single__1012121112021101_shape_set_4_T.jpeg,1,15.591
688421,22,Female,1,18,1,23,4,minimal,23_grid_single__1110120212111121_shape_set_17_T.jpeg,0,4.704
688421,22,Female,1,19,1,32,1,paired,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,1,7.765000000000001
688421,22,Female,1,20,1,46,6,minimal,46_triple__101112200200110212211001_shape_set_4_T.jpeg,1,7.533
688421,22,Female,1,21,1,47,2,paired,47_flower_double__0100101200000200101102000000010001000100_shape_set_17_T.jpeg,1,22.573
688421,22,Female,1,22,1,1,2,minimal,1_single__101010001010_shape_set_4_T.jpeg,1,2.573
688421,22,Female,1,23,1,25,2,paired,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,1,5.813
688421,22,Female,1,24,1,8,1,minimal,8_grid_single__0100000000001111_shape_set_17_T.jpeg,1,6.0680000000000005
688421,22,Female,1,25,1,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,1,12.544
688421,22,Female,1,26,1,43,1,minimal,43_flower_double__0000010000000200020001000100000012200000_shape_set_4_T.jpeg,1,5.211
688421,22,Female,1,27,1,14,5,paired,14_triple__112110100000000010021222_shape_set_17_T.jpeg,1,9.726
688421,22,Female,1,28,1,15,3,minimal,15_double__0000110211121011_shape_set_20_T.jpeg,1,12.037
688421,22,Female,1,29,1,18,3,paired,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,1,14.266
688421,22,Female,1,30,1,28,2,paired,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,1,12.156
688421,22,Female,1,31,1,41,1,paired,41_single__112012110000_shape_set_17_T.jpeg,1,4.489
688421,22,Female,1,32,1,24,7,paired,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,1,13.203
688421,22,Female,1,33,1,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,1,11.874
688421,22,Female,1,34,1,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,1,10.954
688421,22,Female,1,35,1,6,2,paired,6_single__121210101222_shape_set_20_T.jpeg,1,3.105
688421,22,Female,1,36,1,7,1,minimal,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,1,3.155
688421,22,Female,1,37,1,37,3,paired,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,1,21.033
688421,22,Female,1,38,1,5,1,paired,5_grid_single__0000000010200000_shape_set_17_T.jpeg,1,2.261
688421,22,Female,1,39,1,26,5,minimal,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,1,17.235
688421,22,Female,1,40,1,27,3,paired,27_double__1020020012121122_shape_set_20_T.jpeg,0,6.282
688421,22,Female,1,41,1,3,1,minimal,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,1,1.379
688421,22,Female,1,42,1,42,4,paired,42_double__1111101211021120_shape_set_20_T.jpeg,1,17.859
688421,22,Female,1,43,1,40,4,minimal,40_grid_double__02000000010011100200020010211111_shape_set_4_T.jpeg,1,6.8870000000000005
688421,22,Female,1,44,1,39,2,minimal,39_flower_double__0100010001000000122001000000010012120200_shape_set_20_T.jpeg,1,10.035
688421,22,Female,1,45,1,4,1,minimal,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,1,2.164
688421,22,Female,1,46,1,2,1,minimal,2_double__0000020001001020_shape_set_17_T.jpeg,1,2.023
688421,22,Female,1,47,1,38,1,minimal,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,1,2.881
688422,22,Female,1,1,2,20,2,minimal,20_double__1221010010220000_shape_set_4_T.jpeg,0,5.9910000000000005
688422,22,Female,1,2,2,46,6,paired,46_triple__101112200200110212211001_shape_set_20_T.jpeg,0,6.711
688422,22,Female,1,3,2,30,7,minimal,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,0,3.815
688422,22,Female,1,4,2,56,3,minimal,56_grid_single__1001101200001122_shape_set_4_T.jpeg,0,10.443
688422,22,Female,1,5,2,57,1,paired,57_single__020011011121_shape_set_17_T.jpeg,1,7.949
688422,22,Female,1,6,2,10,3,minimal,10_triple__000012221120010002000000_shape_set_20_T.jpeg,1,2.58
688422,22,Female,1,7,2,29,7,minimal,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,1,4.602
688422,22,Female,1,8,2,17,4,paired,17_double__1222110111201012_shape_set_4_T.jpeg,0,5.547
688422,22,Female,1,9,2,44,6,minimal,44_triple__120211201211000011101212_shape_set_4_T.jpeg,0,7.058
688422,22,Female,1,10,2,45,7,paired,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_17_T.jpeg,0,4.484
688422,22,Female,1,11,2,47,2,paired,47_flower_double__0100101200000200101102000000010001000100_shape_set_4_T.jpeg,0,1.944
688422,22,Female,1,12,2,16,4,minimal,16_grid_single__1012121112021101_shape_set_20_T.jpeg,1,10.45
688422,22,Female,1,13,2,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,1,8.707
688422,22,Female,1,14,2,19,2,minimal,19_single__101112201212_shape_set_20_T.jpeg,1,6.835
688422,22,Female,1,15,2,13,3,paired,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,0,12.021
688422,22,Female,1,16,2,43,1,minimal,43_flower_double__0000010000000200020001000100000012200000_shape_set_20_T.jpeg,0,3.561
688422,22,Female,1,17,2,54,6,paired,54_grid_double__01001121120112110100100212100100_shape_set_17_T.jpeg,1,6.743
688422,22,Female,1,18,2,55,6,paired,55_grid_double__12021120101202001210000012110100_shape_set_20_T.jpeg,1,12.966
688422,22,Female,1,19,2,31,3,minimal,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,0,8.47
688422,22,Female,1,20,2,48,1,minimal,48_flower_double__0100121102000000020002000100010000000000_shape_set_17_T.jpeg,0,4.633
688422,22,Female,1,21,2,6,2,minimal,6_single__121210101222_shape_set_17_T.jpeg,0,5.598
688422,22,Female,1,22,2,11,3,paired,11_grid_single__1220111101001121_shape_set_4_T.jpeg,1,10.076
688422,22,Female,1,23,2,9,1,minimal,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,1,3.998
688422,22,Female,1,24,2,15,3,minimal,15_double__0000110211121011_shape_set_17_T.jpeg,0,8.864
688422,22,Female,1,25,2,14,5,paired,14_triple__112110100000000010021222_shape_set_4_T.jpeg,0,9.936
688422,22,Female,1,26,2,42,4,paired,42_double__1111101211021120_shape_set_17_T.jpeg,0,5.846
688422,22,Female,1,27,2,21,7,paired,21_triple__100111201112121010221202_shape_set_17_T.jpeg,0,4.949
688422,22,Female,1,28,2,49,2,minimal,49_clockwork3_single__010011221121_shape_set_20_T.jpeg,1,5.95
688422,22,Female,1,29,2,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,0,12.443
688422,22,Female,1,30,2,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,1,10.181
688422,22,Female,1,31,2,12,4,minimal,12_double__1212102211111221_shape_set_17_T.jpeg,1,15.429
688422,22,Female,1,32,2,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,1,9.004
688422,22,Female,1,33,2,1,2,paired,1_single__101010001010_shape_set_20_T.jpeg,1,1.821
688422,22,Female,1,34,2,58,3,paired,58_clockwork3_single__102211221112_shape_set_20_T.jpeg,1,7.492
688422,22,Female,1,35,2,5,1,paired,5_grid_single__0000000010200000_shape_set_4_T.jpeg,1,2.115
688422,22,Female,1,36,2,7,1,minimal,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,1,4.251
688422,22,Female,1,37,2,8,1,minimal,8_grid_single__0100000000001111_shape_set_4_T.jpeg,1,4.374
688422,22,Female,1,38,2,52,5,paired,52_flower_single__12121202111010011122_shape_set_20_T.jpeg,1,4.968
688422,22,Female,1,39,2,27,3,minimal,27_double__1020020012121122_shape_set_17_T.jpeg,0,7.833
688422,22,Female,1,40,2,4,1,minimal,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,1,4.038
688422,22,Female,1,41,2,34,3,minimal,34_flower_single__11210200122211220100_shape_set_20_T.jpeg,0,8.393
688422,22,Female,1,42,2,41,1,paired,41_single__112012110000_shape_set_4_T.jpeg,0,2.799
688422,22,Female,1,43,2,25,2,minimal,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,1,8.133000000000001
688422,22,Female,1,44,2,22,2,minimal,22_single__112212211220_shape_set_20_T.jpeg,0,7.805000000000001
688422,22,Female,1,45,2,50,2,minimal,50_clockwork3_single__122200001022_shape_set_4_T.jpeg,0,5.389
688422,22,Female,1,46,2,51,2,paired,51_double__0100102201001012_shape_set_17_T.jpeg,1,6.828
688422,22,Female,1,47,2,63,5,paired,63_triple__120211111021020000001010_shape_set_17_T.jpeg,0,8.115
688422,22,Female,1,48,2,53,4,minimal,53_flower_double__1001010002001212112201000200020010200100_shape_set_4_T.jpeg,0,4.375
688422,22,Female,1,49,2,32,1,paired,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,0,4.856
688422,22,Female,1,50,2,2,1,minimal,2_double__0000020001001020_shape_set_4_T.jpeg,1,5.603
688422,22,Female,1,51,2,23,4,paired,23_grid_single__1110120212111121_shape_set_4_T.jpeg,1,5.698
688422,22,Female,1,52,2,61,2,minimal,61_flower_double__1211010002000100020001001121010001000200_shape_set_20_T.jpeg,1,3.63
688422,22,Female,1,53,2,62,3,paired,62_grid_triple__010000000000020000000100000012210000020000000100_shape_set_4_T.jpeg,1,6.365
688422,22,Female,1,54,2,40,4,minimal,40_grid_double__02000000010011100200020010211111_shape_set_20_T.jpeg,0,6.269
688422,22,Female,1,55,2,3,1,paired,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,1,2.074
688422,22,Female,1,56,2,33,1,paired,33_single__000010221212_shape_set_17_T.jpeg,1,5.795
688422,22,Female,1,57,2,60,4,paired,60_triple__111212220100010000001122_shape_set_17_T.jpeg,1,10.638
688422,22,Female,1,58,2,59,5,paired,59_flower_single__11211110102010011122_shape_set_4_T.jpeg,1,3.549
688422,22,Female,1,59,2,39,2,paired,39_flower_double__0100010001000000122001000000010012120200_shape_set_17_T.jpeg,0,7.1160000000000005
688422,22,Female,1,60,2,38,1,minimal,38_clockwork3_single__010011110000_shape_set_4_T.jpeg,1,3.922
688422,22,Female,1,61,2,35,8,minimal,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_4_T.jpeg,0,7.23
688422,22,Female,1,62,2,36,6,paired,36_triple__111212011010112010220100_shape_set_17_T.jpeg,1,6.97
688422,22,Female,1,63,2,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_20_T.jpeg,0,4.497
688482,25,Male,2,1,2,29,7,paired,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,1,12.98
688482,25,Male,2,2,2,28,2,minimal,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,1,8.691
688482,25,Male,2,3,2,36,6,paired,36_triple__111212011010112010220100_shape_set_17_T.jpeg,1,16.073
688482,25,Male,2,4,2,4,1,paired,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,1,3.901
688482,25,Male,2,5,2,26,5,paired,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,1,18.439
688482,25,Male,2,6,2,40,4,minimal,40_grid_double__02000000010011100200020010211111_shape_set_20_T.jpeg,1,9.494
688482,25,Male,2,7,2,3,1,minimal,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,1,1.648
688482,25,Male,2,8,2,37,3,minimal,37_flower_double__0200010001000200020002001211110111120100_shape_set_20_T.jpeg,1,14.569
688482,25,Male,2,9,2,27,3,minimal,27_double__1020020012121122_shape_set_17_T.jpeg,1,13.791
688482,25,Male,2,10,2,30,7,paired,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,1,5.575
688482,25,Male,2,11,2,34,3,paired,34_flower_single__11210200122211220100_shape_set_20_T.jpeg,1,7.955
688482,25,Male,2,12,2,38,1,minimal,38_clockwork3_single__010011110000_shape_set_4_T.jpeg,1,5.1080000000000005
688482,25,Male,2,13,2,2,1,minimal,2_double__0000020001001020_shape_set_4_T.jpeg,1,5.868
688482,25,Male,2,14,2,32,1,minimal,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,1,8.222
688482,25,Male,2,15,2,1,2,minimal,1_single__101010001010_shape_set_20_T.jpeg,1,2.7880000000000003
688482,25,Male,2,16,2,31,3,paired,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,1,14.806
688482,25,Male,2,17,2,24,7,minimal,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,1,18.08
688482,25,Male,2,18,2,25,2,minimal,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,1,6.486
688482,25,Male,2,19,2,15,3,minimal,15_double__0000110211121011_shape_set_17_T.jpeg,1,10.181
688482,25,Male,2,20,2,33,1,minimal,33_single__000010221212_shape_set_17_T.jpeg,1,4.506
688482,25,Male,2,21,2,35,8,minimal,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_4_T.jpeg,1,9.155
688482,25,Male,2,22,2,39,2,paired,39_flower_double__0100010001000000122001000000010012120200_shape_set_17_T.jpeg,0,16.213
688482,25,Male,2,23,2,14,5,paired,14_triple__112110100000000010021222_shape_set_4_T.jpeg,1,18.536
688482,25,Male,2,24,2,6,2,minimal,6_single__121210101222_shape_set_17_T.jpeg,1,7.775
688482,25,Male,2,25,2,8,1,paired,8_grid_single__0100000000001111_shape_set_4_T.jpeg,1,10.475
688482,25,Male,2,26,2,11,3,paired,11_grid_single__1220111101001121_shape_set_4_T.jpeg,1,15.128
688482,25,Male,2,27,2,23,4,minimal,23_grid_single__1110120212111121_shape_set_4_T.jpeg,1,13.188
688482,25,Male,2,28,2,7,1,minimal,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,1,4.972
688482,25,Male,2,29,2,10,3,minimal,10_triple__000012221120010002000000_shape_set_20_T.jpeg,1,14.957
688482,25,Male,2,30,2,12,4,paired,12_double__1212102211111221_shape_set_17_T.jpeg,1,9.301
688482,25,Male,2,31,2,13,3,paired,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,1,13.606
688482,25,Male,2,32,2,5,1,paired,5_grid_single__0000000010200000_shape_set_4_T.jpeg,1,3.1590000000000003
688482,25,Male,2,33,2,22,2,paired,22_single__112212211220_shape_set_20_T.jpeg,1,3.947
688482,25,Male,2,34,2,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,0,27.607
688482,25,Male,2,35,2,9,1,paired,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,1,4.357
688482,25,Male,2,36,2,21,7,minimal,21_triple__100111201112121010221202_shape_set_17_T.jpeg,1,13.143
688482,25,Male,2,37,2,19,2,minimal,19_single__101112201212_shape_set_20_T.jpeg,1,6.931
688482,25,Male,2,38,2,20,2,minimal,20_double__1221010010220000_shape_set_4_T.jpeg,0,12.045
688482,25,Male,2,39,2,16,4,paired,16_grid_single__1012121112021101_shape_set_20_T.jpeg,1,13.577
688482,25,Male,2,40,2,17,4,paired,17_double__1222110111201012_shape_set_4_T.jpeg,1,18.381
688494,26,Female,1,1,2,13,3,paired,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,1,20.854
688494,26,Female,1,2,2,12,4,paired,12_double__1212102211111221_shape_set_17_T.jpeg,0,8.852
688494,26,Female,1,3,2,10,3,paired,10_triple__000012221120010002000000_shape_set_20_T.jpeg,1,5.7170000000000005
688494,26,Female,1,4,2,34,3,paired,34_flower_single__11210200122211220100_shape_set_20_T.jpeg,1,9.757
688494,26,Female,1,5,2,3,1,paired,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,1,2.283
688494,26,Female,1,6,2,14,5,minimal,14_triple__112110100000000010021222_shape_set_4_T.jpeg,0,26.221
688494,26,Female,1,7,2,9,1,paired,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,1,7.766
688494,26,Female,1,8,2,36,6,paired,36_triple__111212011010112010220100_shape_set_17_T.jpeg,1,20.13
688494,26,Female,1,9,2,35,8,paired,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_4_T.jpeg,1,20.235
688494,26,Female,1,10,2,8,1,minimal,8_grid_single__0100000000001111_shape_set_4_T.jpeg,1,3.426
688494,26,Female,1,11,2,2,1,minimal,2_double__0000020001001020_shape_set_4_T.jpeg,1,3.671
688494,26,Female,1,12,2,11,3,paired,11_grid_single__1220111101001121_shape_set_4_T.jpeg,1,6.782
688494,26,Female,1,13,2,15,3,minimal,15_double__0000110211121011_shape_set_17_T.jpeg,1,13.803
688494,26,Female,1,14,2,18,3,minimal,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,0,21.422
688494,26,Female,1,15,2,19,2,minimal,19_single__101112201212_shape_set_20_T.jpeg,0,11.349
688494,26,Female,1,16,2,4,1,minimal,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,1,3.797
