sub,age,gender,block,testform,Puzzle,distractor,Accuracy,RT
799268,19,Female,2,1,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,paired,1,16741
799268,19,Female,2,1,12_double__1212102211111221_shape_set_20_T.jpeg,paired,0,18149
799268,19,Female,2,1,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,minimal,1,8667
799268,19,Female,2,1,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,minimal,0,19073
799268,19,Female,2,1,6_single__121210101222_shape_set_20_T.jpeg,minimal,1,4945
799268,19,Female,2,1,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,minimal,0,5348
799268,19,Female,2,1,8_grid_single__0100000000001111_shape_set_17_T.jpeg,paired,1,14440
799268,19,Female,2,1,10_triple__000012221120010002000000_shape_set_4_T.jpeg,minimal,1,6701
799268,19,Female,2,1,5_grid_single__0000000010200000_shape_set_17_T.jpeg,minimal,1,1802
799268,19,Female,2,1,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,minimal,0,27443
799268,19,Female,2,1,33_single__000010221212_shape_set_20_T.jpeg,paired,0,9961
799268,19,Female,2,1,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,paired,1,12146
799268,19,Female,2,1,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,minimal,0,13751
799278,22,Female,1,3,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,paired,1,7114
799278,22,Female,1,3,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,minimal,1,16881
799278,22,Female,1,3,22_single__112212211220_shape_set_17_T.jpeg,paired,1,6126
799278,22,Female,1,3,21_triple__100111201112121010221202_shape_set_4_T.jpeg,paired,1,10843
799278,22,Female,1,3,17_double__1222110111201012_shape_set_20_T.jpeg,minimal,1,10121
799278,22,Female,1,3,23_grid_single__1110120212111121_shape_set_20_T.jpeg,minimal,1,11357
799278,22,Female,1,3,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,paired,1,15083
799278,22,Female,1,3,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,paired,1,13851
799278,22,Female,1,3,19_single__101112201212_shape_set_17_T.jpeg,paired,1,5736
799278,22,Female,1,3,15_double__0000110211121011_shape_set_4_T.jpeg,paired,1,11414
799278,22,Female,1,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,paired,1,2523
799278,22,Female,1,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,paired,1,4836
799278,22,Female,1,3,20_double__1221010010220000_shape_set_20_T.jpeg,paired,1,12224
799278,22,Female,1,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,minimal,1,19642
799278,22,Female,1,3,12_double__1212102211111221_shape_set_4_T.jpeg,minimal,1,26545
799278,22,Female,1,3,1_single__101010001010_shape_set_17_T.jpeg,paired,1,2359
799278,22,Female,1,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,paired,1,17426
799278,22,Female,1,3,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,minimal,1,17066
799278,22,Female,1,3,2_double__0000020001001020_shape_set_20_T.jpeg,minimal,1,5440
799278,22,Female,1,3,14_triple__112110100000000010021222_shape_set_20_T.jpeg,minimal,1,15738
799278,22,Female,1,3,27_double__1020020012121122_shape_set_4_T.jpeg,minimal,1,17492
799278,22,Female,1,3,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,minimal,1,9484
799278,22,Female,1,3,11_grid_single__1220111101001121_shape_set_20_T.jpeg,minimal,1,23550
799278,22,Female,1,3,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,paired,1,11851
799278,22,Female,1,3,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,paired,1,13222
799278,22,Female,1,3,32_flower_single__11110100010002000000_shape_set_20_T.jpeg,paired,1,4776
799278,22,Female,1,3,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,minimal,1,4005
799278,22,Female,1,3,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,paired,1,3822
799278,22,Female,1,3,10_triple__000012221120010002000000_shape_set_17_T.jpeg,minimal,1,12227
799278,22,Female,1,3,33_single__000010221212_shape_set_4_T.jpeg,paired,0,6694
799278,22,Female,1,3,6_single__121210101222_shape_set_4_T.jpeg,paired,1,5724
799278,22,Female,1,3,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_20_T.jpeg,minimal,1,22394
799278,22,Female,1,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,1,3707
799278,22,Female,1,3,34_flower_single__11210200122211220100_shape_set_17_T.jpeg,minimal,0,30007
799278,22,Female,1,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,minimal,1,2130
799278,22,Female,1,3,37_flower_double__0200010001000200020002001211110111120100_shape_set_17_T.jpeg,paired,1,27112
799278,22,Female,1,3,36_triple__111212011010112010220100_shape_set_4_T.jpeg,paired,0,26467
799281,22,Female,2,1,27_double__1020020012121122_shape_set_20_T.jpeg,paired,0,20410
799281,22,Female,2,1,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,paired,1,20939
799281,22,Female,2,1,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,paired,1,13603
799281,22,Female,2,1,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,paired,1,25781
799281,22,Female,2,1,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,paired,1,10350
799281,22,Female,2,1,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,minimal,1,23718
799281,22,Female,2,1,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,minimal,1,9495
799281,22,Female,2,1,33_single__000010221212_shape_set_20_T.jpeg,paired,1,6272
799281,22,Female,2,1,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,paired,1,5183
799281,22,Female,2,1,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,minimal,1,4400
799281,22,Female,2,1,23_grid_single__1110120212111121_shape_set_17_T.jpeg,minimal,0,11258
799281,22,Female,2,1,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,minimal,0,25820
799281,22,Female,2,1,22_single__112212211220_shape_set_4_T.jpeg,paired,1,7973
799281,22,Female,2,1,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,minimal,0,7434
799281,22,Female,2,1,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,minimal,1,28530
799281,22,Female,2,1,21_triple__100111201112121010221202_shape_set_20_T.jpeg,minimal,0,11334
799281,22,Female,2,1,8_grid_single__0100000000001111_shape_set_17_T.jpeg,paired,1,5967
799281,22,Female,2,1,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,minimal,1,6063
799281,22,Female,2,1,20_double__1221010010220000_shape_set_17_T.jpeg,minimal,1,4926
799281,22,Female,2,1,19_single__101112201212_shape_set_4_T.jpeg,minimal,0,15812
799281,22,Female,2,1,11_grid_single__1220111101001121_shape_set_17_T.jpeg,paired,0,13344
799281,22,Female,2,1,2_double__0000020001001020_shape_set_17_T.jpeg,paired,1,1989
799281,22,Female,2,1,16_grid_single__1012121112021101_shape_set_4_T.jpeg,paired,1,4945
799281,22,Female,2,1,5_grid_single__0000000010200000_shape_set_17_T.jpeg,minimal,1,3043
799281,22,Female,2,1,6_single__121210101222_shape_set_20_T.jpeg,minimal,1,8487
799281,22,Female,2,1,10_triple__000012221120010002000000_shape_set_4_T.jpeg,paired,1,15881
799281,22,Female,2,1,12_double__1212102211111221_shape_set_20_T.jpeg,paired,0,9334
799281,22,Female,2,1,1_single__101010001010_shape_set_4_T.jpeg,minimal,1,1871
799281,22,Female,2,1,14_triple__112110100000000010021222_shape_set_17_T.jpeg,paired,0,24038
799281,22,Female,2,1,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,paired,1,1836
799281,22,Female,2,1,15_double__0000110211121011_shape_set_20_T.jpeg,minimal,0,18908
799281,22,Female,2,1,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,minimal,1,2770
799281,22,Female,2,1,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,minimal,1,26562
799281,22,Female,2,1,17_double__1222110111201012_shape_set_17_T.jpeg,minimal,1,21418
799281,22,Female,2,1,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,paired,0,22938
799282,23,Female,2,3,19_single__101112201212_shape_set_17_T.jpeg,minimal,1,11505
799282,23,Female,2,3,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,minimal,1,26668
799282,23,Female,2,3,17_double__1222110111201012_shape_set_20_T.jpeg,paired,0,26738
799282,23,Female,2,3,15_double__0000110211121011_shape_set_4_T.jpeg,paired,1,14160
799282,23,Female,2,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,paired,1,5780
799282,23,Female,2,3,20_double__1221010010220000_shape_set_20_T.jpeg,paired,1,21265
799282,23,Female,2,3,22_single__112212211220_shape_set_17_T.jpeg,paired,1,13423
799282,23,Female,2,3,14_triple__112110100000000010021222_shape_set_20_T.jpeg,paired,1,27476
799282,23,Female,2,3,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,paired,1,14754
799282,23,Female,2,3,21_triple__100111201112121010221202_shape_set_4_T.jpeg,paired,1,26958
799282,23,Female,2,3,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,paired,1,20494
799282,23,Female,2,3,1_single__101010001010_shape_set_17_T.jpeg,minimal,1,1530
799282,23,Female,2,3,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,paired,1,25968
799282,23,Female,2,3,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,minimal,1,27637
799282,23,Female,2,3,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,minimal,1,5877
799282,23,Female,2,3,12_double__1212102211111221_shape_set_4_T.jpeg,paired,0,10343
799282,23,Female,2,3,11_grid_single__1220111101001121_shape_set_20_T.jpeg,paired,0,18572
799282,23,Female,2,3,6_single__121210101222_shape_set_4_T.jpeg,paired,1,5716
799282,23,Female,2,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,paired,1,1822
799282,23,Female,2,3,10_triple__000012221120010002000000_shape_set_17_T.jpeg,minimal,1,11026
799282,23,Female,2,3,23_grid_single__1110120212111121_shape_set_20_T.jpeg,minimal,1,19066
799282,23,Female,2,3,2_double__0000020001001020_shape_set_20_T.jpeg,minimal,1,4124
799282,23,Female,2,3,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,minimal,1,3579
799282,23,Female,2,3,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,minimal,1,22504
799282,23,Female,2,3,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,minimal,0,28169
799282,23,Female,2,3,27_double__1020020012121122_shape_set_4_T.jpeg,paired,0,27939
799282,23,Female,2,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,minimal,1,2455
799282,23,Female,2,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,1,4464
799282,23,Female,2,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,paired,1,27284
799282,23,Female,2,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,minimal,1,3100
799284,20,Male,1,3,23_grid_single__1110120212111121_shape_set_20_T.jpeg,paired,1,13823
799284,20,Male,1,3,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_4_T.jpeg,minimal,0,30000
799284,20,Male,1,3,22_single__112212211220_shape_set_17_T.jpeg,paired,1,15246
799284,20,Male,1,3,7_flower_single__01000200020012200200_shape_set_17_T.jpeg,minimal,1,7368
799284,20,Male,1,3,4_flower_single__02001220000001000200_shape_set_17_T.jpeg,minimal,1,4581
799284,20,Male,1,3,20_double__1221010010220000_shape_set_20_T.jpeg,minimal,1,28934
799284,20,Male,1,3,21_triple__100111201112121010221202_shape_set_4_T.jpeg,paired,1,21023
799284,20,Male,1,3,25_clockwork3_single__112110110000_shape_set_17_T.jpeg,paired,1,10931
799284,20,Male,1,3,1_single__101010001010_shape_set_17_T.jpeg,minimal,1,1339
799284,20,Male,1,3,3_clockwork3_single__000011010200_shape_set_4_T.jpeg,paired,1,2666
799284,20,Male,1,3,6_single__121210101222_shape_set_4_T.jpeg,paired,0,11530
799284,20,Male,1,3,2_double__0000020001001020_shape_set_20_T.jpeg,paired,1,3070
799284,20,Male,1,3,18_flower_double__1022102200000100010000000200122101000000_shape_set_4_T.jpeg,paired,1,27197
799284,20,Male,1,3,19_single__101112201212_shape_set_17_T.jpeg,minimal,1,7888
799284,20,Male,1,3,8_grid_single__0100000000001111_shape_set_20_T.jpeg,minimal,0,18388
799284,20,Male,1,3,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_20_T.jpeg,minimal,0,28201
799284,20,Male,1,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,paired,0,9977
799284,20,Male,1,3,13_flower_single__01001221122102001122_shape_set_17_T.jpeg,paired,0,20985
799284,20,Male,1,3,27_double__1020020012121122_shape_set_4_T.jpeg,minimal,1,25136
799284,20,Male,1,3,29_grid_double__10121011111012010000102012020000_shape_set_20_T.jpeg,minimal,1,27159
799284,20,Male,1,3,5_grid_single__0000000010200000_shape_set_20_T.jpeg,paired,1,2262
799284,20,Male,1,3,9_flower_single__10020000020001000200_shape_set_4_T.jpeg,paired,1,12032
799284,20,Male,1,3,17_double__1222110111201012_shape_set_20_T.jpeg,paired,1,29474
799284,20,Male,1,3,14_triple__112110100000000010021222_shape_set_20_T.jpeg,paired,0,28338
799284,20,Male,1,3,15_double__0000110211121011_shape_set_4_T.jpeg,minimal,0,29993
799284,20,Male,1,3,16_grid_single__1012121112021101_shape_set_17_T.jpeg,minimal,1,87
799284,20,Male,1,3,12_double__1212102211111221_shape_set_4_T.jpeg,minimal,0,12414
799284,20,Male,1,3,10_triple__000012221120010002000000_shape_set_17_T.jpeg,paired,0,16410
799284,20,Male,1,3,11_grid_single__1220111101001121_shape_set_20_T.jpeg,minimal,0,27865
800005,23,Female,2,2,6_single__121210101222_shape_set_17_T.jpeg,paired,1,8158
800005,23,Female,2,2,8_grid_single__0100000000001111_shape_set_4_T.jpeg,paired,1,9829
800005,23,Female,2,2,7_flower_single__01000200020012200200_shape_set_20_T.jpeg,paired,1,5309
800005,23,Female,2,2,4_flower_single__02001220000001000200_shape_set_20_T.jpeg,minimal,1,4147
800005,23,Female,2,2,5_grid_single__0000000010200000_shape_set_4_T.jpeg,paired,1,2324
800005,23,Female,2,2,13_flower_single__01001221122102001122_shape_set_20_T.jpeg,minimal,0,12456
800005,23,Female,2,2,9_flower_single__10020000020001000200_shape_set_17_T.jpeg,minimal,1,5683
800005,23,Female,2,2,14_triple__112110100000000010021222_shape_set_4_T.jpeg,minimal,1,18171
800005,23,Female,2,2,10_triple__000012221120010002000000_shape_set_20_T.jpeg,minimal,1,11645
800005,23,Female,2,2,1_single__101010001010_shape_set_20_T.jpeg,minimal,1,2519
800005,23,Female,2,2,23_grid_single__1110120212111121_shape_set_4_T.jpeg,minimal,1,9846
800005,23,Female,2,2,15_double__0000110211121011_shape_set_17_T.jpeg,minimal,0,8943
800005,23,Female,2,2,40_grid_double__02000000010011100200020010211111_shape_set_20_T.jpeg,minimal,1,6795
800005,23,Female,2,2,44_triple__120211201211000011101212_shape_set_4_T.jpeg,paired,0,8205
800005,23,Female,2,2,2_double__0000020001001020_shape_set_4_T.jpeg,minimal,1,12008
800005,23,Female,2,2,11_grid_single__1220111101001121_shape_set_4_T.jpeg,paired,1,23080
800005,23,Female,2,2,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_17_T.jpeg,paired,1,12937
800005,23,Female,2,2,25_clockwork3_single__112110110000_shape_set_20_T.jpeg,minimal,1,8031
800005,23,Female,2,2,12_double__1212102211111221_shape_set_17_T.jpeg,paired,0,9695
800005,23,Female,2,2,16_grid_single__1012121112021101_shape_set_20_T.jpeg,paired,1,14943
800005,23,Female,2,2,18_flower_double__1022102200000100010000000200122101000000_shape_set_17_T.jpeg,paired,0,15707
800005,23,Female,2,2,19_single__101112201212_shape_set_20_T.jpeg,paired,0,5396
800005,23,Female,2,2,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_17_T.jpeg,paired,1,8227
800005,23,Female,2,2,31_flower_double__0200010011120100020012110000000002001102_shape_set_20_T.jpeg,paired,0,12550
800005,23,Female,2,2,3_clockwork3_single__000011010200_shape_set_17_T.jpeg,paired,1,1862
800005,23,Female,2,2,22_single__112212211220_shape_set_20_T.jpeg,paired,1,11667
800005,23,Female,2,2,37_flower_double__0200010001000200020002001211110111120100_shape_set_20_T.jpeg,paired,1,9011
800005,23,Female,2,2,38_clockwork3_single__010011110000_shape_set_4_T.jpeg,minimal,1,5176
800005,23,Female,2,2,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_4_T.jpeg,minimal,0,13875
800005,23,Female,2,2,27_double__1020020012121122_shape_set_17_T.jpeg,paired,1,16804
800005,23,Female,2,2,28_flower_double__0000122201000100000011220000020001000100_shape_set_20_T.jpeg,minimal,1,9416
800005,23,Female,2,2,29_grid_double__10121011111012010000102012020000_shape_set_4_T.jpeg,paired,1,16373
800005,23,Female,2,2,30_grid_double__10211001101112200100121012020000_shape_set_17_T.jpeg,minimal,1,8249
800005,23,Female,2,2,33_single__000010221212_shape_set_17_T.jpeg,paired,0,4536
800005,23,Female,2,2,39_flower_double__0100010001000000122001000000010012120200_shape_set_17_T.jpeg,paired,1,10247
800005,23,Female,2,2,41_single__112012110000_shape_set_4_T.jpeg,minimal,1,4505
800005,23,Female,2,2,42_double__1111101211021120_shape_set_17_T.jpeg,paired,1,5027
800005,23,Female,2,2,43_flower_double__0000010000000200020001000100000012200000_shape_set_20_T.jpeg,paired,0,3664
800005,23,Female,2,2,21_triple__100111201112121010221202_shape_set_17_T.jpeg,paired,0,9157
800005,23,Female,2,2,17_double__1222110111201012_shape_set_4_T.jpeg,paired,0,11100
800005,23,Female,2,2,20_double__1221010010220000_shape_set_4_T.jpeg,paired,0,5714
800005,23,Female,2,2,32_flower_single__11110100010002000000_shape_set_4_T.jpeg,minimal,1,10236
800005,23,Female,2,2,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_4_T.jpeg,minimal,0,10471
800005,23,Female,2,2,36_triple__111212011010112010220100_shape_set_17_T.jpeg,minimal,1,12274
800005,23,Female,2,2,34_flower_single__11210200122211220100_shape_set_20_T.jpeg,paired,0,11145
800007,28,Female,2,1,26_grid_triple__000000000000112102000100020000000200000011221121_shape_set_17_T.jpeg,paired,0,908
800007,28,Female,2,1,63_triple__120211111021020000001010_shape_set_20_T.jpeg,minimal,1,684
800007,28,Female,2,1,62_grid_triple__010000000000020000000100000012210000020000000100_shape_set_17_T.jpeg,minimal,0,604
800007,28,Female,2,1,50_clockwork3_single__122200001022_shape_set_17_T.jpeg,paired,0,2026
800007,28,Female,2,1,51_double__0100102201001012_shape_set_20_T.jpeg,minimal,0,703
800007,28,Female,2,1,67_grid_double__12220000102110020000010012010100_shape_set_4_T.jpeg,minimal,0,2194
800007,28,Female,2,1,61_flower_double__1211010002000100020001001121010001000200_shape_set_4_T.jpeg,minimal,0,712
800007,28,Female,2,1,59_flower_single__11211110102010011122_shape_set_17_T.jpeg,paired,0,736
800007,28,Female,2,1,66_grid_triple__110211101201112000000200020012110100000001001012_shape_set_20_T.jpeg,minimal,0,2061
800007,28,Female,2,1,68_single__100100001000_shape_set_17_T.jpeg,minimal,1,3128
800007,28,Female,2,1,60_triple__111212220100010000001122_shape_set_20_T.jpeg,paired,0,602
800007,28,Female,2,1,47_flower_double__0100101200000200101102000000010001000100_shape_set_17_T.jpeg,minimal,1,1395
800007,28,Female,2,1,64_grid_triple__000001001110020000000000112002001212010001001122_shape_set_4_T.jpeg,paired,1,488
800007,28,Female,2,1,49_clockwork3_single__010011221121_shape_set_4_T.jpeg,paired,0,586
800007,28,Female,2,1,30_grid_double__10211001101112200100121012020000_shape_set_20_T.jpeg,minimal,1,607
800007,28,Female,2,1,23_grid_single__1110120212111121_shape_set_17_T.jpeg,minimal,0,1493
800007,28,Female,2,1,65_double__0200020012221222_shape_set_17_T.jpeg,paired,0,2532
800007,28,Female,2,1,44_triple__120211201211000011101212_shape_set_17_T.jpeg,minimal,1,798
800007,28,Female,2,1,32_flower_single__11110100010002000000_shape_set_17_T.jpeg,minimal,0,801
800007,28,Female,2,1,48_flower_double__0100121102000000020002000100010000000000_shape_set_20_T.jpeg,paired,0,962
800007,28,Female,2,1,24_grid_triple__010011220200122002000200100110021212000001000200_shape_set_20_T.jpeg,minimal,0,831
800007,28,Female,2,1,27_double__1020020012121122_shape_set_20_T.jpeg,paired,0,1055
800007,28,Female,2,1,29_grid_double__10121011111012010000102012020000_shape_set_17_T.jpeg,minimal,0,649
800007,28,Female,2,1,31_flower_double__0200010011120100020012110000000002001102_shape_set_4_T.jpeg,paired,0,726
800007,28,Female,2,1,42_double__1111101211021120_shape_set_20_T.jpeg,minimal,0,1734
800007,28,Female,2,1,56_grid_single__1001101200001122_shape_set_17_T.jpeg,paired,0,531
800007,28,Female,2,1,45_grid_triple__101211020100111110200000010000000100121002000200_shape_set_20_T.jpeg,minimal,1,589
800007,28,Female,2,1,46_triple__101112200200110212211001_shape_set_4_T.jpeg,minimal,0,3629
800007,28,Female,2,1,6_single__121210101222_shape_set_20_T.jpeg,minimal,0,6354
800007,28,Female,2,1,7_flower_single__01000200020012200200_shape_set_4_T.jpeg,paired,1,3250
800007,28,Female,2,1,9_flower_single__10020000020001000200_shape_set_20_T.jpeg,minimal,1,5257
800007,28,Female,2,1,52_flower_single__12121202111010011122_shape_set_4_T.jpeg,minimal,0,619
800007,28,Female,2,1,28_flower_double__0000122201000100000011220000020001000100_shape_set_4_T.jpeg,minimal,1,644
800007,28,Female,2,1,41_single__112012110000_shape_set_17_T.jpeg,minimal,1,4691
800007,28,Female,2,1,43_flower_double__0000010000000200020001000100000012200000_shape_set_4_T.jpeg,paired,0,1215
800007,28,Female,2,1,2_double__0000020001001020_shape_set_17_T.jpeg,paired,1,2016
800007,28,Female,2,1,57_single__020011011121_shape_set_20_T.jpeg,minimal,0,935
800007,28,Female,2,1,58_clockwork3_single__102211221112_shape_set_4_T.jpeg,paired,0,792
800007,28,Female,2,1,19_single__101112201212_shape_set_4_T.jpeg,minimal,0,5272
800007,28,Female,2,1,20_double__1221010010220000_shape_set_17_T.jpeg,minimal,0,4778
800007,28,Female,2,1,21_triple__100111201112121010221202_shape_set_20_T.jpeg,paired,0,1785
800007,28,Female,2,1,22_single__112212211220_shape_set_4_T.jpeg,paired,0,897
800007,28,Female,2,1,53_flower_double__1001010002001212112201000200020010200100_shape_set_17_T.jpeg,paired,0,1298
800007,28,Female,2,1,12_double__1212102211111221_shape_set_20_T.jpeg,paired,0,5947
800007,28,Female,2,1,1_single__101010001010_shape_set_4_T.jpeg,minimal,1,1300
800007,28,Female,2,1,55_grid_double__12021120101202001210000012110100_shape_set_4_T.jpeg,minimal,0,1147
800007,28,Female,2,1,3_clockwork3_single__000011010200_shape_set_20_T.jpeg,paired,0,1656
800007,28,Female,2,1,4_flower_single__02001220000001000200_shape_set_4_T.jpeg,paired,1,3380
800007,28,Female,2,1,33_single__000010221212_shape_set_20_T.jpeg,paired,0,767
800007,28,Female,2,1,35_grid_triple__122112021120000000001010010001001022110101000100_shape_set_17_T.jpeg,paired,0,716
800007,28,Female,2,1,36_triple__111212011010112010220100_shape_set_20_T.jpeg,paired,1,726
800007,28,Female,2,1,37_flower_double__0200010001000200020002001211110111120100_shape_set_4_T.jpeg,minimal,0,625
800007,28,Female,2,1,38_clockwork3_single__010011110000_shape_set_17_T.jpeg,minimal,0,775
800007,28,Female,2,1,25_clockwork3_single__112110110000_shape_set_4_T.jpeg,paired,0,1014
800007,28,Female,2,1,40_grid_double__02000000010011100200020010211111_shape_set_4_T.jpeg,paired,0,662
800007,28,Female,2,1,16_grid_single__1012121112021101_shape_set_4_T.jpeg,minimal,1,3773
800007,28,Female,2,1,17_double__1222110111201012_shape_set_17_T.jpeg,minimal,1,8492
800007,28,Female,2,1,5_grid_single__0000000010200000_shape_set_17_T.jpeg,paired,1,1620
800007,28,Female,2,1,8_grid_single__0100000000001111_shape_set_17_T.jpeg,paired,1,3685
800007,28,Female,2,1,10_triple__000012221120010002000000_shape_set_4_T.jpeg,minimal,0,6237
800007,28,Female,2,1,11_grid_single__1220111101001121_shape_set_17_T.jpeg,paired,0,9073
800007,28,Female,2,1,74_triple__100101001211112010120200_shape_set_17_T.jpeg,minimal,0,3256
800007,28,Female,2,1,13_flower_single__01001221122102001122_shape_set_4_T.jpeg,paired,1,5827
800007,28,Female,2,1,18_flower_double__1022102200000100010000000200122101000000_shape_set_20_T.jpeg,paired,0,2709
800007,28,Female,2,1,75_flower_double__0200110201001112100101000200101012201111_shape_set_20_T.jpeg,minimal,0,916
800007,28,Female,2,1,54_grid_double__01001121120112110100100212100100_shape_set_20_T.jpeg,paired,0,1437
800007,28,Female,2,1,15_double__0000110211121011_shape_set_20_T.jpeg,minimal,0,6433
800007,28,Female,2,1,34_flower_single__11210200122211220100_shape_set_4_T.jpeg,minimal,0,697
800007,28,Female,2,1,69_clockwork3_single__122212121022_shape_set_20_T.jpeg,paired,1,5217
800007,28,Female,2,1,70_grid_single__0000010012111110_shape_set_4_T.jpeg,paired,1,6398
800007,28,Female,2,1,72_double__1022111010121202_shape_set_20_T.jpeg,paired,0,2078
800007,28,Female,2,1,73_grid_double__01000200111202000000122201001012_shape_set_4_T.jpeg,minimal,1,2593
800007,28,Female,2,1,76_flower_single__12211102120110101011_shape_set_4_T.jpeg,minimal,0,7087
800007,28,Female,2,1,77_grid_double__00000100000011111011010001000000_shape_set_17_T.jpeg,minimal,0,4113
800007,28,Female,2,1,78_triple__111212101211100210011020_shape_set_20_T.jpeg,paired,0,1475
800007,28,Female,2,1,14_triple__112110100000000010021222_shape_set_17_T.jpeg,paired,0,5703
800007,28,Female,2,1,79_flower_double__0100000001001112000011011110000010220200_shape_set_4_T.jpeg,paired,1,879
800007,28,Female,2,1,80_triple__010002001121020012221221_shape_set_17_T.jpeg,paired,1,531
800007,28,Female,2,1,71_clockwork3_single__102102001101_shape_set_17_T.jpeg,paired,1,4116
800007,28,Female,2,1,39_flower_double__0100010001000000122001000000010012120200_shape_set_20_T.jpeg,minimal,0,3182
800011,33,Male,2,3,72_double__1022111010121202_shape_set_4_T.jpeg,paired,0,131
800011,33,Male,2,3,71_clockwork3_single__102102001101_shape_set_20_T.jpeg,minimal,0,362
800011,33,Male,2,3,77_grid_double__00000100000011111011010001000000_shape_set_20_T.jpeg,paired,0,263
800011,33,Male,2,3,69_clockwork3_single__122212121022_shape_set_4_T.jpeg,paired,0,342
800011,33,Male,2,3,70_grid_single__0000010012111110_shape_set_17_T.jpeg,minimal,1,344
800011,33,Male,2,3,73_grid_double__01000200111202000000122201001012_shape_set_17_T.jpeg,paired,0,221
800011,33,Male,2,3,76_flower_single__12211102120110101011_shape_set_17_T.jpeg,paired,0,142
800011,33,Male,2,3,68_single__100100001000_shape_set_20_T.jpeg,paired,1,375
800011,33,Male,2,3,30_grid_double__10211001101112200100121012020000_shape_set_4_T.jpeg,minimal,0,450
800011,33,Male,2,3,31_flower_double__0200010011120100020012110000000002001102_shape_set_17_T.jpeg,minimal,0,335
800011,33,Male,2,3,21_triple__100111201112121010221202_shape_set_4_T.jpeg,minimal,1,390
800011,33,Male,2,3,28_flower_double__0000122201000100000011220000020001000100_shape_set_17_T.jpeg,paired,0,410
