	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
beta[41]	-3.55021198708643	0.013553410796539	0.778074920669275	-5.29595403959661	-4.01357910637406	-3.46309146100966	-2.99674013352669	-2.27459827404258	3295.68450969617	1.00037548617521
beta[42]	-0.225641828308774	0.0100571831118201	0.743550495861631	-1.53754069485414	-0.734602717113071	-0.27990187826042	0.238827858616908	1.39790593150744	5465.98229104236	1.00015951229422
beta[43]	-1.09763955480784	0.0095509699143188	0.623601147388796	-2.22280783972199	-1.51245888438867	-1.12515618305666	-0.728641190201789	0.246004290928238	4263.03459607771	0.999492771820025
beta[44]	-0.57623283694908	0.0100219617189679	0.703358540953805	-1.83825994674967	-1.03736093855239	-0.627825920529739	-0.148840545865089	0.875397757598532	4925.47423871927	0.999682194032128
beta[45]	-1.20937797063571	0.0095136174419392	0.619920775163138	-2.30159552604336	-1.61874623667489	-1.25938135299847	-0.848840220494556	0.19316834639456	4246.01001682544	1.00013026448412
beta[46]	-1.40388456158164	0.0103596254303951	0.676607756368115	-2.65796755067883	-1.83447995020836	-1.44563078531402	-0.998088412123608	0.0463288410198535	4265.65608636005	0.999665328130205
beta[47]	-1.29585089780943	0.0098879851210745	0.728410699727241	-2.62721665779728	-1.77749359345877	-1.33222232223486	-0.874747051447459	0.307448945315194	5426.71513449767	0.999627637868738
beta[48]	-1.92107253693929	0.011067732491387	0.722468383789713	-3.33871235472195	-2.36688535051509	-1.91990168544943	-1.46809212208482	-0.478312031204747	4261.08684636274	1.00000650597505
beta[49]	-1.90822389596228	0.0108829075018561	0.698426518577794	-3.31889370643588	-2.32627991643602	-1.91619740833559	-1.48174031127527	-0.49518036679864	4118.61849698215	0.999764093468652
beta[50]	-1.48802036578586	0.0099786185447763	0.712089815606352	-2.87678907381961	-1.94778596662415	-1.51210918037647	-1.04821099218284	-0.0046836800820857	5092.47266908772	0.999736287138735
beta[51]	-0.4140058843548	0.0108507241838169	0.815454534400953	-1.81808788884233	-0.972461548168112	-0.481484629462132	0.0728258565642081	1.37046268368139	5647.83571677033	1.00028268973583
beta[52]	-0.846081983195522	0.0112645438403873	0.799243704705456	-2.27586361486421	-1.36706839404315	-0.915149379702829	-0.360018972672217	0.895594386112778	5034.20885516948	0.999773793949478
