	mean	se_mean	sd	2.5%	25%	50%	75%	97.5%	n_eff	Rhat
theta[428]	-1.08528880742291	0.0039806182709927	0.293579837881315	-1.66845518207225	-1.28101032398124	-1.08493291608684	-0.887097288129899	-0.500750489876381	5439.40490404587	0.999869558725891
theta[429]	-1.04255346975936	0.0041722504348567	0.326346280788187	-1.67796567529189	-1.26672903301662	-1.04307105364648	-0.819669504259284	-0.395290579638263	6118.10037767139	1.00033829643663
theta[430]	-0.808229866760443	0.0046043326760257	0.366115462919975	-1.51472636246282	-1.05275967425984	-0.807769307940742	-0.560152234440101	-0.103991187858736	6322.70258305035	0.999200568212946
theta[431]	-0.726441314249736	0.0044663915345627	0.351956382702289	-1.39097434949197	-0.958436239028593	-0.730428342894308	-0.501898509991683	-0.0223247096325515	6209.60689493823	0.999291457820583
theta[432]	0.325199828642851	0.0061855662482568	0.472336587864724	-0.558294541858331	0.0080824008579544	0.310378683439971	0.632378631144671	1.31865741095762	5831.01623587122	0.999871059774227
theta[433]	-0.42499547219268	0.004624904825274	0.346008500429104	-1.10372550747123	-0.653627417898242	-0.430820564988366	-0.198308394879654	0.253643341216575	5597.16276974149	0.999456097783352
theta[434]	-0.49293099970422	0.0051073159008808	0.400764199250654	-1.25893552872138	-0.761054876953557	-0.498023404029913	-0.233484742229006	0.331959452226987	6157.32950557189	0.999625455682904
theta[435]	0.313763231674483	0.0056904443596784	0.424191239411228	-0.461541698234799	0.0156525188726716	0.311055935851276	0.605262420217945	1.15613798654373	5556.88011809935	0.999076525606101
theta[436]	-0.283033908606889	0.0044373415161943	0.353701925768921	-0.952616029153654	-0.522735252259972	-0.294731549569189	-0.042567549843613	0.422195565746089	6353.73560180939	0.999494950264961
theta[437]	0.977874871423149	0.0074387502919044	0.583545302960654	-0.118274534853838	0.562181935583778	0.969872854957571	1.36875285507751	2.13282799550965	6153.88243005094	1.00018787548397
theta[438]	0.15718380858457	0.0056300112486405	0.421738285365841	-0.634568602128924	-0.128637458484647	0.138311341818571	0.437115756717723	1.02380064679635	5611.35223351367	0.999530368937913
theta[439]	0.71641196669493	0.0063369537909171	0.533839799939465	-0.252935642396022	0.352733323961432	0.695551885734761	1.06583797390818	1.7845647496524	7096.77142648338	0.999307768473369
theta[440]	0.212344956194542	0.0056340294986332	0.464436194985004	-0.640968717321191	-0.109623990705797	0.194072499834508	0.514851243556646	1.17123036253373	6795.38212721043	0.999755181660997
theta[441]	0.548930366304768	0.0074555583640451	0.537377085904129	-0.43949524648583	0.184227765453109	0.527347519374885	0.891814678140389	1.64367665592591	5195.148177622	0.999469815103815
theta[442]	0.192081739400846	0.0054358470271332	0.440196632476148	-0.656435938167927	-0.115741132995259	0.185539319068209	0.489875738125809	1.07683115572984	6557.81224958447	0.999337259094549
theta[443]	0.961850445911854	0.0063828198846275	0.514753192972382	-0.0224488628251165	0.615234792036259	0.953058363159662	1.29288530744558	1.99896748635685	6503.8859902698	0.999887019198594
theta[444]	-0.193747882226739	0.0059613880987008	0.460652164720569	-1.04780261419504	-0.512958810616225	-0.208622711344593	0.104160182332364	0.763183982653085	5971.06006997295	0.999598110760919
theta[445]	-0.149184824697627	0.0059993955078852	0.510078491653154	-1.13965867088382	-0.495835369942553	-0.161296455396921	0.180794245294589	0.892772372335807	7228.68058807512	0.999936264614467
theta[446]	0.968808870096762	0.006385983425905	0.524932537112501	-0.0117987549340528	0.60798557440457	0.951799242640826	1.30752341775326	2.01515074558203	6756.96098399211	0.999613275086591
theta[447]	-0.202313620424444	0.0057387539809238	0.450291110736622	-1.05246924296637	-0.512915106648798	-0.216880157510406	0.097314942507143	0.70977977438293	6156.75019865946	0.999944915623791
theta[448]	0.535194251990556	0.0062292189443435	0.486476315865011	-0.366543113872874	0.19592943524209	0.517305511887955	0.859707808725654	1.55038698105857	6098.96598889047	1.0001193265973
theta[449]	-1.45415780708773	0.0046535847492851	0.353513943232212	-2.15217488266902	-1.69379952414901	-1.45519198952924	-1.21526270508921	-0.7684900518871	5770.82415053638	1.0002423763376
theta[450]	0.654007487152613	0.0053345753684358	0.454924612261182	-0.181467541862243	0.327828888882635	0.640962191282003	0.951464631141557	1.58985486520678	7272.42341603095	0.999456625357171
theta[451]	0.33638981730008	0.00631614381724	0.537831839308388	-0.703599792595929	-0.0183490866460415	0.323581326115221	0.679935160972032	1.44594938543641	7250.85126665698	0.999702444953157
